"name_clean","leaid1","years1","state1","leaid_name1","name_raw1","leaid2","years2","state2","leaid_name2","name_raw2"
"nicole kooiker","1931080","2013-2015","ia","West Marshall","Nicloe  Kooiker","1922110","2016-2019","ia","Ottumwa Comm School District","Nicole Kooiker"
"nicole singer","1804230","2016-2017","in","Hamilton Community Schools","Nicole Singer","1807980","2018-2022","in","North Putnam Community Schools","Nicole Singer"
"nicole whetstone","4800251","2022-2024","tx","University Of Texas Elementary Charter School","Nicole Whetstone","4800071","2023-2024","tx","University Of Texas University Charter School","Nicole Whetstone"
"nicole young","2600310","2011-2012","mi","Prevail Academy","Nicole Young","2600950","2014-2015","mi","Reach Charter Academy","Nicole Young"
"nihat guvercin","3400715","2015-2017","nj","Bergen Arts And Sciences Charter School","Nihat Guvercin","3400787","2016","nj","Hudson Arts And Science Charter School","Nihat Guvercin"
"nihat guvercin","3400745","2011-2013, 2016-2017","nj","Passaic Arts And Science Charter School","Nihat Guvercin","3400715","2015-2017","nj","Bergen Arts And Sciences Charter School","Nihat Guvercin"
"nihat guvercin","3400745","2011-2013, 2016-2017","nj","Passaic Arts And Science Charter School","Nihat Guvercin","3400765","2014-2017","nj","Paterson Arts And Science Charter School","Nihat Guvercin"
"nihat guvercin","3400745","2011-2013, 2016-2017","nj","Passaic Arts And Science Charter School","Nihat Guvercin","3400787","2016","nj","Hudson Arts And Science Charter School","Nihat Guvercin"
"nihat guvercin","3400765","2014-2017","nj","Paterson Arts And Science Charter School","Nihat Guvercin","3400715","2015-2017","nj","Bergen Arts And Sciences Charter School","Nihat Guvercin"
"nihat guvercin","3400765","2014-2017","nj","Paterson Arts And Science Charter School","Nihat Guvercin","3400787","2016","nj","Hudson Arts And Science Charter School","Nihat Guvercin"
"nisha patel","2912300","2020-2021","mo","Fox C-6","NISHA PATEL","2909720","2022-2024","mo","Clayton","Nisha Patel"
"noe sauceda","4811580","1996-1997","tx","Brooks Isd","Noe Sauceda","4811680","2001-2002","tx","Brownsville Isd","Noe Sauceda"
"noe sauceda","4811580","1996-1997","tx","Brooks Isd","Noe Sauceda","4818150","2000","tx","Edgewood Isd","Noe Sauceda"
"noe sauceda","4818150","2000","tx","Edgewood Isd","Noe Sauceda","4811680","2001-2002","tx","Brownsville Isd","Noe Sauceda"
"noel kendall","4822020","1990","tx","Guthrie Csd","Noel Kendall","4835010","1993-1999","tx","Pittsburg Isd","Noel Kendall"
"noel kendall","4822020","1990","tx","Guthrie Csd","Noel Kendall","4839540","2002-2004","tx","Schulenburg Isd","Noel Kendall"
"noel kendall","4822020","1990","tx","Guthrie Csd","Noel Kendall","4839780","1991-1992","tx","Seymour Isd","Noel Kendall"
"noel kendall","4835010","1993-1999","tx","Pittsburg Isd","Noel Kendall","4839540","2002-2004","tx","Schulenburg Isd","Noel Kendall"
"noel kendall","4839780","1991-1992","tx","Seymour Isd","Noel Kendall","4835010","1993-1999","tx","Pittsburg Isd","Noel Kendall"
"noel kendall","4839780","1991-1992","tx","Seymour Isd","Noel Kendall","4839540","2002-2004","tx","Schulenburg Isd","Noel Kendall"
"nola wellman","4817760","2004-2013","tx","Eanes Isd","Nola Wellman","4800008","2019","tx","Dripping Springs Isd","Nola Wellman"
"nolan kinsey","4838040","1990-1993","tx","Rotan Isd","Nolan Kinsey","4836240","1994-1997","tx","Quinlan Isd","Nolan Kinsey"
"norene bunt","1925050","2010-2011","ia","Ruthven-Ayrshire","Norene Bunt","1921810","2017-2019","ia","Orient-Macksburg Comm School District","Norene Bunt"
"norm glismann","3904567","2007","oh","Yellow Springs Exempted Village","Norm W. Glismann","3904619","2008-2013","oh","Graham Local","Norm W. Glismann"
"norm glismann","3904567","2007","oh","Yellow Springs Exempted Village","Norm W. Glismann","3904624","2014-2016","oh","Tecumseh Local","Norm W. Glismann"
"norm glismann","3904619","2008-2013","oh","Graham Local","Norm W. Glismann","3904624","2014-2016","oh","Tecumseh Local","Norm W. Glismann"
"norm kleist","1801320","2010","in","Cass Township Schools","Mr Norm Kleist","1802730","2010","in","Dewey Township Schools","Mr Norm Kleist"
"norm kleist","1801320","2010","in","Cass Township Schools","Mr Norm Kleist","1809330","2010","in","Prairie Township Schools","Mr Norm Kleist"
"norm kleist","1802730","2010","in","Dewey Township Schools","Mr Norm Kleist","1809330","2010","in","Prairie Township Schools","Mr Norm Kleist"
"norman baxter","4821560","1992-1994","tx","Grandview-Hopkins Isd","Norman Baxter","4827090","1995-1996","tx","Lefors Isd","Norman Baxter"
"norman baxter","4821560","1992-1994","tx","Grandview-Hopkins Isd","Norman Baxter","4841880","1997-1999","tx","Sunnyvale Isd","Norman Baxter"
"norman baxter","4827090","1995-1996","tx","Lefors Isd","Norman Baxter","4841880","1997-1999","tx","Sunnyvale Isd","Norman Baxter"
"norman hall","4800075","2012-2018","tx","Richard Milburn Alter High School (Killeen)","Norman Hall","4800152","2012-2013","tx","Richard Milburn Alter High School (Corpus Christi)","Norman Hall"
"norman hall","4800075","2012-2018","tx","Richard Milburn Alter High School (Killeen)","Norman Hall","4800226","2012-2013","tx","Richard Milburn Academy (Amarillo)","Norman Hall"
"norman hall","4800075","2012-2018","tx","Richard Milburn Alter High School (Killeen)","Norman Hall","4800247","2012-2013","tx","Richard Milburn Academy (Ector County)","Norman Hall"
"norman hall","4800075","2012-2018","tx","Richard Milburn Alter High School (Killeen)","Norman Hall","4800249","2012-2013","tx","Richard Milburn Academy (Suburban Houston)","Norman Hall"
"norman hall","4800075","2012-2018","tx","Richard Milburn Alter High School (Killeen)","Norman Hall","4800256","2012-2013","tx","Richard Milburn Academy (Fort Worth)","Norman Hall"
"norman hall","4800152","2012-2013","tx","Richard Milburn Alter High School (Corpus Christi)","Norman Hall","4800226","2012-2013","tx","Richard Milburn Academy (Amarillo)","Norman Hall"
"norman hall","4800152","2012-2013","tx","Richard Milburn Alter High School (Corpus Christi)","Norman Hall","4800247","2012-2013","tx","Richard Milburn Academy (Ector County)","Norman Hall"
"norman hall","4800152","2012-2013","tx","Richard Milburn Alter High School (Corpus Christi)","Norman Hall","4800249","2012-2013","tx","Richard Milburn Academy (Suburban Houston)","Norman Hall"
"norman hall","4800152","2012-2013","tx","Richard Milburn Alter High School (Corpus Christi)","Norman Hall","4800256","2012-2013","tx","Richard Milburn Academy (Fort Worth)","Norman Hall"
"norman hall","4800226","2012-2013","tx","Richard Milburn Academy (Amarillo)","Norman Hall","4800247","2012-2013","tx","Richard Milburn Academy (Ector County)","Norman Hall"
"norman hall","4800226","2012-2013","tx","Richard Milburn Academy (Amarillo)","Norman Hall","4800249","2012-2013","tx","Richard Milburn Academy (Suburban Houston)","Norman Hall"
"norman hall","4800226","2012-2013","tx","Richard Milburn Academy (Amarillo)","Norman Hall","4800256","2012-2013","tx","Richard Milburn Academy (Fort Worth)","Norman Hall"
"norman hall","4800247","2012-2013","tx","Richard Milburn Academy (Ector County)","Norman Hall","4800249","2012-2013","tx","Richard Milburn Academy (Suburban Houston)","Norman Hall"
"norman hall","4800247","2012-2013","tx","Richard Milburn Academy (Ector County)","Norman Hall","4800256","2012-2013","tx","Richard Milburn Academy (Fort Worth)","Norman Hall"
"norman hall","4800249","2012-2013","tx","Richard Milburn Academy (Suburban Houston)","Norman Hall","4800256","2012-2013","tx","Richard Milburn Academy (Fort Worth)","Norman Hall"
"norman hall","4823820","1990-1996","tx","Huffman Isd","Norman Hall","4800075","2012-2018","tx","Richard Milburn Alter High School (Killeen)","Norman Hall"
"norman hall","4823820","1990-1996","tx","Huffman Isd","Norman Hall","4800152","2012-2013","tx","Richard Milburn Alter High School (Corpus Christi)","Norman Hall"
"norman hall","4823820","1990-1996","tx","Huffman Isd","Norman Hall","4800226","2012-2013","tx","Richard Milburn Academy (Amarillo)","Norman Hall"
"norman hall","4823820","1990-1996","tx","Huffman Isd","Norman Hall","4800247","2012-2013","tx","Richard Milburn Academy (Ector County)","Norman Hall"
"norman hall","4823820","1990-1996","tx","Huffman Isd","Norman Hall","4800249","2012-2013","tx","Richard Milburn Academy (Suburban Houston)","Norman Hall"
"norman hall","4823820","1990-1996","tx","Huffman Isd","Norman Hall","4800256","2012-2013","tx","Richard Milburn Academy (Fort Worth)","Norman Hall"
"norman hatten","4207140","2008-2012","pa","Curwensville Area SD","Norman Hatten","4206120","2017","pa","Claysburg-Kimmel SD","norman hatten"
"norman hatten","4207140","2008-2012","pa","Curwensville Area SD","Norman Hatten","4214550","2013-2015","pa","Manheim Central SD","NORMAN HATTEN"
"norman hatten","4214550","2013-2015","pa","Manheim Central SD","NORMAN HATTEN","4206120","2017","pa","Claysburg-Kimmel SD","norman hatten"
"norman nassar","508010","2007-2009","ar","Hughes School District","NASSAR, RAY","502670","2013-2014","ar","Augusta School District","NASSAR, NORMAN R."
"norman nassar","508010","2007-2009","ar","Hughes School District","NASSAR, RAY","514040","2012","ar","West Side School District","NASSAR, NORMAN R."
"norman nassar","514040","2012","ar","West Side School District","NASSAR, NORMAN R.","502670","2013-2014","ar","Augusta School District","NASSAR, NORMAN R."
"norman plemons","4800003","1993-2003","tx","Rocksprings Isd","Norman Plemons","4838190","2005","tx","Royal Isd","Norman Plemons"
"norman plemons","4828710","1990","tx","Madisonville Cons Isd","Norman Plemons","4800003","1993-2003","tx","Rocksprings Isd","Norman Plemons"
"norman plemons","4828710","1990","tx","Madisonville Cons Isd","Norman Plemons","4838190","2005","tx","Royal Isd","Norman Plemons"
"norman ridder","2928860","2006-2014","mo","Springfield R-Xii","NORMAN RIDDER","2916350","2016","mo","Joplin Schools","NORMAN RIDDER"
"norman taylor","2625950","2008","mi","Northview","Norman Taylor","2635550","2011-2012, 2014-2015","mi","Wayland Union","Norman Taylor"
"norman tracy","1713370","2006-2012","il","Edgar County Cud 6","NORMAN TRACY","1740320","2014, 2017-2020","il","Villa Grove Cusd 302","Mr. Norman Tracy"
"norton lovell","4838460","1990","tx","Sabine Isd","Norton Lovell","4832460","1993-1994","tx","New Diana Isd","Norton Lovell"
"nydia magdaleno","4800037","2016","tx","Burnham Wood Charter School District","Nydia Magdaleno","4801394","2016","tx","Vista Del Futuro Charter School","Nydia Magdaleno"
"olan mccraw","4829400","1990-1991","tx","Mathis Isd","Olan Mccraw","4833720","1994","tx","Orange Grove Isd","Olan Mccraw"
"oliver layne","502820","2007-2014","ar","Bay School District","LAYNE, OLIVER C.","510560","2018-2024","ar","Norfork School District","LAYNE, OLIVER"
"oliver owen","4821330","2002-2004","tx","Graford Isd","Oliver Owen","4837260","2005-2015","tx","River Road Isd","Oliver Owen"
"olympia della flora","3904433","2022","oh","Marion City","Olympia A. Della Flora","3904430","2023","oh","Maple Heights City","Olympia A. Della Flora"
"omar castillo","1726370","2013-2014, 2017","il","Mokena Sd 159","Dr. Omar Castillo","1720880","2018-2023","il","Keeneyville Sd 20","Dr. Omar Castillo"
"orin hirschkorn","600067","2010-2022","ca","Caruthers Unified","Orin Hirschkorn","631680","2019-2022","ca","Raisin City Elementary","Orin Hirschkorn"
"orlando riddick","4813230","2014-2016","tx","Cedar Hill Isd","Orlando Riddick","4830570","2017-2019","tx","Midland Isd","Orlando Riddick"
"orlie wolfenbarger","4814920","2007-2022","tx","Comstock Isd","Orlie Wolfenbarger","4821480","2024","tx","Grandfalls-Royalty Isd","Orlie Wolfenbarger"
"orval porter","1302580","1999-2002","ga","Habersham County","PORTER, ORVAL F.","1301620","2003-2008","ga","Dalton City","PORTER, ORVAL"
"orville ballard","4837320","1990-1991","tx","Riviera Isd","Orville Ballard","4825410","2005-2007, 2012","tx","Kenedy County Wide Csd","Orville Ballard"
"oscar aguero","4829040","2016-2022","tx","Marfa Isd","Oscar Aguero","4839510","2023-2024","tx","Schleicher Isd","Oscar Aguero"
"oscar muniz","4829880","2016-2021","tx","Mclean Isd","Oscar Muniz","4836390","2022-2024","tx","Ralls Isd","Oscar Muniz"
"oscar rodriguez","4831040","2005-2009","tx","Mission Cisd","Oscar Rodriguez","4800016","2013-2015","tx","Texans Can Academies","Oscar Rodriguez"
"oscar rodriguez","4843650","2002-2004","tx","United Isd","Oscar Rodriguez","4800016","2013-2015","tx","Texans Can Academies","Oscar Rodriguez"
"oscar rodriguez","4843650","2002-2004","tx","United Isd","Oscar Rodriguez","4831040","2005-2009","tx","Mission Cisd","Oscar Rodriguez"
"p joseph j madak","3904419","2008-2009","oh","Lakewood City","P Joseph J. Madak","3904364","2014","oh","Brecksville-Broadview Heights City","P Joseph J. Madak"
"p joseph j madak","3904429","2005","oh","Mansfield City","P Joseph J. Madak","3904364","2014","oh","Brecksville-Broadview Heights City","P Joseph J. Madak"
"p joseph j madak","3904429","2005","oh","Mansfield City","P Joseph J. Madak","3904419","2008-2009","oh","Lakewood City","P Joseph J. Madak"
"pablo cruz","4826790","1998-2001","tx","Laredo Isd","Pablo Cruz","4808940","2014-2020","tx","Austin Isd","Pablo Cruz"
"pablo munoz","3404590","2011-2013","nj","Elizabeth Public Schools","Pablo Munoz","3412540","2014-2017, 2019-2021","nj","Passaic City School District","Pablo Munoz"
"paige mcnulty","1802880","2016-2018","in","School City Of East Chicago","Paige McNulty","1803870","2020-2022","in","Gary Community School Corp","Paige Mcnulty"
"palmer fogler","3905029","2005-2006","oh","Strasburg-Franklin Local","Palmer E. Fogler","3904527","2007-2010","oh","Carrollton Exempted Village","Palmer E. Fogler"
"pam dodge","1921660","2018-2020","ia","Ogden Comm School District","Pam Dodge","1928560","2020, 2023","ia","Unitedcomm School District","Pam Dodge"
"pam duffy","2600090","2008, 2011-2012","mi","New Branches","Pamela Duffy","2600186","2014-2015","mi","Crossroads Charter Academy","PAM DUFFY"
"pam ewell","1920040","2009-2012","ia","Mount Vernon Comm School District","Pam Ewell","1913530","2018","ia","Harmony Comm School District","Dr. Pam Ewell"
"pam ewell","1920040","2009-2012","ia","Mount Vernon Comm School District","Pam Ewell","1928980","2013-2018","ia","Van Buren","Pam Ewell"
"pam ewell","1928980","2013-2018","ia","Van Buren","Pam Ewell","1913530","2018","ia","Harmony Comm School District","Dr. Pam Ewell"
"pamela able","625130","2009-2015","ca","Modesto City Elementary","Pamela Able","625150","2009-2015","ca","Modesto City High","Pamela Able"
"pamela aubin","903120","2007-2009","ct","Norwich School District","pamela w. aubin","902580","2010-2012","ct","Montville School District","pamela w. aubin"
"pamela baldwin","3700270","2014-2015","nc","Asheville City Schools","Pamela Baldwin","3700720","2016-2019","nc","Chapel Hill-Carrboro City Schools","Pamela Baldwin"
"pamela harrison","4819320","2000","tx","Florence Isd","Pamela Harrison","4842330","2004-2005","tx","Temple Isd","Pamela Harrison"
"pamela harrison","4841880","1994","tx","Sunnyvale Isd","Pamela Harrison","4819320","2000","tx","Florence Isd","Pamela Harrison"
"pamela harrison","4841880","1994","tx","Sunnyvale Isd","Pamela Harrison","4842330","2004-2005","tx","Temple Isd","Pamela Harrison"
"pamela jones","603000","2008-2012","ca","Arcata Elementary","Pamela Jones","604950","2008, 2010-2017","ca","Big Pine Unified","Pamela Jones"
"pamela padilla","4808430","1998-2000","tx","Anthony Isd","Pamela Padilla","4812780","2006-2008","tx","Canutillo Isd","Pamela Padilla"
"pamela peiser seipp","4816140","2005-2013","tx","D'hanis Isd","Pamela Peiser-Seipp","4817400","2018-2023","tx","Doss Consolidated Csd","Pamela Peiser-Seipp"
"pamela peiser seipp","4816140","2005-2013","tx","D'hanis Isd","Pamela Peiser-Seipp","4838310","2015","tx","Runge Isd","Pamela Peiser-Seipp"
"pamela peiser seipp","4838310","2015","tx","Runge Isd","Pamela Peiser-Seipp","4817400","2018-2023","tx","Doss Consolidated Csd","Pamela Peiser-Seipp"
"pamela rockwood","1716290","2005","il","Gavin School Dist 37","PAMELA ROCKWOOD ","1735970","2006-2014","il","Indian Creek Cusd 425","PAMELA ROCKWOOD"
"pamela vogel","900630","2018-2019","ct","Canaan School District","dr. pamela vogel","900930","2018-2019","ct","Cornwall School District","dr. pamela vogel"
"pamela vogel","900630","2018-2019","ct","Canaan School District","dr. pamela vogel","902040","2018-2019","ct","Kent School District","dr. pamela vogel"
"pamela vogel","900630","2018-2019","ct","Canaan School District","dr. pamela vogel","903000","2018-2019","ct","North Canaan School District","dr. pamela vogel"
"pamela vogel","900630","2018-2019","ct","Canaan School District","dr. pamela vogel","903600","2018-2019","ct","Regional School District 01","dr. pamela vogel"
"pamela vogel","900630","2018-2019","ct","Canaan School District","dr. pamela vogel","903930","2018-2019","ct","Salisbury School District","dr. pamela vogel"
"pamela vogel","900630","2018-2019","ct","Canaan School District","dr. pamela vogel","904020","2018-2019","ct","Sharon School District","dr. pamela vogel"
"pamela vogel","900930","2018-2019","ct","Cornwall School District","dr. pamela vogel","902040","2018-2019","ct","Kent School District","dr. pamela vogel"
"pamela vogel","900930","2018-2019","ct","Cornwall School District","dr. pamela vogel","903000","2018-2019","ct","North Canaan School District","dr. pamela vogel"
"pamela vogel","900930","2018-2019","ct","Cornwall School District","dr. pamela vogel","903600","2018-2019","ct","Regional School District 01","dr. pamela vogel"
"pamela vogel","900930","2018-2019","ct","Cornwall School District","dr. pamela vogel","903930","2018-2019","ct","Salisbury School District","dr. pamela vogel"
"pamela vogel","900930","2018-2019","ct","Cornwall School District","dr. pamela vogel","904020","2018-2019","ct","Sharon School District","dr. pamela vogel"
"pamela vogel","902040","2018-2019","ct","Kent School District","dr. pamela vogel","903000","2018-2019","ct","North Canaan School District","dr. pamela vogel"
"pamela vogel","902040","2018-2019","ct","Kent School District","dr. pamela vogel","903600","2018-2019","ct","Regional School District 01","dr. pamela vogel"
"pamela vogel","902040","2018-2019","ct","Kent School District","dr. pamela vogel","903930","2018-2019","ct","Salisbury School District","dr. pamela vogel"
"pamela vogel","902040","2018-2019","ct","Kent School District","dr. pamela vogel","904020","2018-2019","ct","Sharon School District","dr. pamela vogel"
"pamela vogel","903000","2018-2019","ct","North Canaan School District","dr. pamela vogel","903600","2018-2019","ct","Regional School District 01","dr. pamela vogel"
"pamela vogel","903000","2018-2019","ct","North Canaan School District","dr. pamela vogel","903930","2018-2019","ct","Salisbury School District","dr. pamela vogel"
"pamela vogel","903000","2018-2019","ct","North Canaan School District","dr. pamela vogel","904020","2018-2019","ct","Sharon School District","dr. pamela vogel"
"pamela vogel","903600","2018-2019","ct","Regional School District 01","dr. pamela vogel","903930","2018-2019","ct","Salisbury School District","dr. pamela vogel"
"pamela vogel","903600","2018-2019","ct","Regional School District 01","dr. pamela vogel","904020","2018-2019","ct","Sharon School District","dr. pamela vogel"
"pamela vogel","903930","2018-2019","ct","Salisbury School District","dr. pamela vogel","904020","2018-2019","ct","Sharon School District","dr. pamela vogel"
"pamela yoder","5510860","2011-2012","wi","Oakfield School District","Pamela Yoder","5500990","2013-2019","wi","Belleville School District","Pamela Yoder"
"pari whitten","4822590","2001-2013","tx","Harper Isd","Pari Whitten","4840350","2014-2017","tx","Sinton Isd","Pari Whitten"
"parvin ahmadi","600020","2008-2012","ca","Pleasanton Unified","Parvin Ahmadi","607800","2013-2022","ca","Castro Valley Unified","Parvin Ahmadi"
"pascal mubenga","3701530","2015-2016","nc","Franklin County Schools","Pascal Mubenga","3701260","2017-2022","nc","Durham Public Schools","Pascal Mubenga"
"pat atkins","631290","2014-2020","ca","Pollock Pines Elementary","Pat Atkins","636810","2014-2020","ca","Silver Fork Elementary","Pat Atkins"
"pat coen","1929490","2010-2012","ia","Waco","Pat Coen","1905790","2014-2020","ia","Burlington Comm School District","Pat Coen"
"pat hocking","1917250","2013-2020","ia","Lisbon","Patrick Hocking","1927060","2015-2020","ia","Springville Comm School District","Pat Hocking"
"patricia camp","3403780","2011-2013","nj","Delran Township School District","Patricia Camp","3413530","2015-2017, 2019-2024","nj","Rahway Public School District","Patricia Camp"
"patricia chamberlain","900630","2013-2014","ct","Canaan School District","ms. patricia chamberlain","900930","2013-2014","ct","Cornwall School District","ms. patricia chamberlain"
"patricia chamberlain","900630","2013-2014","ct","Canaan School District","ms. patricia chamberlain","902040","2013-2014","ct","Kent School District","ms. patricia chamberlain"
"patricia chamberlain","900930","2013-2014","ct","Cornwall School District","ms. patricia chamberlain","902040","2013-2014","ct","Kent School District","ms. patricia chamberlain"
"patricia chamberlain","903000","2007-2008, 2013-2014","ct","North Canaan School District","patricia chamberlain","900630","2013-2014","ct","Canaan School District","ms. patricia chamberlain"
"patricia chamberlain","903000","2007-2008, 2013-2014","ct","North Canaan School District","patricia chamberlain","900930","2013-2014","ct","Cornwall School District","ms. patricia chamberlain"
"patricia chamberlain","903000","2007-2008, 2013-2014","ct","North Canaan School District","patricia chamberlain","902040","2013-2014","ct","Kent School District","ms. patricia chamberlain"
"patricia chamberlain","903000","2007-2008, 2013-2014","ct","North Canaan School District","patricia chamberlain","903600","2007-2014","ct","Regional School District 01","patricia chamberlain"
"patricia chamberlain","903000","2007-2008, 2013-2014","ct","North Canaan School District","patricia chamberlain","903930","2007-2008, 2013-2014","ct","Salisbury School District","patricia chamberlain"
"patricia chamberlain","903000","2007-2008, 2013-2014","ct","North Canaan School District","patricia chamberlain","904020","2007-2008, 2013-2014","ct","Sharon School District","patricia chamberlain"
"patricia chamberlain","903600","2007-2014","ct","Regional School District 01","patricia chamberlain","900630","2013-2014","ct","Canaan School District","ms. patricia chamberlain"
"patricia chamberlain","903600","2007-2014","ct","Regional School District 01","patricia chamberlain","900930","2013-2014","ct","Cornwall School District","ms. patricia chamberlain"
"patricia chamberlain","903600","2007-2014","ct","Regional School District 01","patricia chamberlain","902040","2013-2014","ct","Kent School District","ms. patricia chamberlain"
"patricia chamberlain","903600","2007-2014","ct","Regional School District 01","patricia chamberlain","903930","2007-2008, 2013-2014","ct","Salisbury School District","patricia chamberlain"
"patricia chamberlain","903600","2007-2014","ct","Regional School District 01","patricia chamberlain","904020","2007-2008, 2013-2014","ct","Sharon School District","patricia chamberlain"
"patricia chamberlain","903930","2007-2008, 2013-2014","ct","Salisbury School District","patricia chamberlain","900630","2013-2014","ct","Canaan School District","ms. patricia chamberlain"
"patricia chamberlain","903930","2007-2008, 2013-2014","ct","Salisbury School District","patricia chamberlain","900930","2013-2014","ct","Cornwall School District","ms. patricia chamberlain"
"patricia chamberlain","903930","2007-2008, 2013-2014","ct","Salisbury School District","patricia chamberlain","902040","2013-2014","ct","Kent School District","ms. patricia chamberlain"
"patricia chamberlain","903930","2007-2008, 2013-2014","ct","Salisbury School District","patricia chamberlain","904020","2007-2008, 2013-2014","ct","Sharon School District","patricia chamberlain"
"patricia chamberlain","904020","2007-2008, 2013-2014","ct","Sharon School District","patricia chamberlain","900630","2013-2014","ct","Canaan School District","ms. patricia chamberlain"
"patricia chamberlain","904020","2007-2008, 2013-2014","ct","Sharon School District","patricia chamberlain","900930","2013-2014","ct","Cornwall School District","ms. patricia chamberlain"
"patricia chamberlain","904020","2007-2008, 2013-2014","ct","Sharon School District","patricia chamberlain","902040","2013-2014","ct","Kent School District","ms. patricia chamberlain"
"patricia charles","904980","2007-2011","ct","Westbrook School District","patricia charles","902490","2012-2017","ct","Middletown School District","patricia b. charles"
"patricia ciccone","900002","2010-2012","ct","Connecticut Technical High Sc","patricia a. ciccone","904980","2013-2015, 2017-2019","ct","Westbrook School District","ms. patricia ciccone"
"patricia cosentino","902730","2018-2021","ct","New Fairfield School District","dr. patricia cosentino","904080","2022-2023","ct","Sherman School District","dr. patricia cosentino"
"patricia cosentino","903530","2012-2017","ct","Regional School District 12","patricia e. cosentino","902730","2018-2021","ct","New Fairfield School District","dr. patricia cosentino"
"patricia cosentino","903530","2012-2017","ct","Regional School District 12","patricia e. cosentino","904080","2022-2023","ct","Sherman School District","dr. patricia cosentino"
"patricia hahto","1712930","2005-2010","il","Earlville Comm Unit Sch Dist 9","PATRICIA HAHTO ","1737680","2017-2018","il","Steger Sd 194","Dr. Patricia Hahto"
"patricia healy","1713500","2003","il","Edwards County C U Sch Dist 1","PATRICIA HEALY ","1720190","2005-2006","il","Irvington C C Sch District 11","PATRICIA A HEALY "
"patricia jantzen","4816980","2013-2014","tx","Dew Isd","Patricia Jantzen","4836960","2015-2019","tx","Rice Isd","Patricia Jantzen"
"patricia raupers","3416860","2011-2013","nj","Waldwick School District","Patricia Raupers","3411850","2015","nj","Norwood Public School District","Patricia Raupers"
"patricia ross","3904557","2007-2011","oh","Paulding Exempted Village","Patricia J. Ross","3904899","2012-2013","oh","Antwerp Local","Patricia J. Ross"
"patricia sanker","4204860","2020","pa","Camp Hill SD","PATRICIA SANKER","4214100","2023","pa","Lower Dauphin SD","PATRICIA SANKER"
"patricia sanker","4222050","2008-2012","pa","South Middleton SD","PATRICIA SANKER","4204860","2020","pa","Camp Hill SD","PATRICIA SANKER"
"patricia sanker","4222050","2008-2012","pa","South Middleton SD","PATRICIA SANKER","4214100","2023","pa","Lower Dauphin SD","PATRICIA SANKER"
"patricia sanker","4222050","2008-2012","pa","South Middleton SD","PATRICIA SANKER","4225980","2017","pa","West York Area SD","Patricia Sanker"
"patricia sanker","4225980","2017","pa","West York Area SD","Patricia Sanker","4204860","2020","pa","Camp Hill SD","PATRICIA SANKER"
"patricia sanker","4225980","2017","pa","West York Area SD","Patricia Sanker","4214100","2023","pa","Lower Dauphin SD","PATRICIA SANKER"
"patricia schumacher","2900578","2012","mo","Renaissance Acad Math And Sci","Patricia Schumacher","2900026","2013","mo","Derrick Thomas Academy","Patricia Schumacher"
"patricia shafer","4827450","2003-2004","tx","Liberty Isd","Patricia Shafer","4838970","2007-2010","tx","San Marcos Cisd","Patricia Shafer"
"patricia shafer","4843680","2001-2002","tx","Utopia Isd","Patricia Shafer","4827450","2003-2004","tx","Liberty Isd","Patricia Shafer"
"patricia shafer","4843680","2001-2002","tx","Utopia Isd","Patricia Shafer","4838970","2007-2010","tx","San Marcos Cisd","Patricia Shafer"
"patricia sullivan kriss","3613980","2010-2015","ny","Hauppauge Ufsd","Ms. Patricia Sullivan-Kriss","3630660","2016-2018","ny","West Hempstead Ufsd","PATRICIA SULLIVAN-KRISS"
"patricia wernet","1706090","2004-2007","il","Berwyn South School District 100","DR PATRICIA A WERNET ","1706060","2018","il","Berwyn North Sd 98","Dr. Patricia Wernet"
"patricia wernet","1706090","2004-2007","il","Berwyn South School District 100","DR PATRICIA A WERNET ","1723200","2008-2011","il","Lisle Cusd 202","Dr Patricia Wernet"
"patricia wernet","1723200","2008-2011","il","Lisle Cusd 202","Dr Patricia Wernet","1706060","2018","il","Berwyn North Sd 98","Dr. Patricia Wernet"
"patricia wilson","2910800","2009-2014","mo","Diamond R-Iv","PATRICIA WILSON","2931950","2021-2024","mo","Wheaton R-Iii","PATRICIA WILSON"
"patricia yocum","2911070","2004-2007","mo","Drexel R-Iv","PATRICIA YOCUM","2900021","2011-2014","mo","Mo School For The Blind","PATRICIA YOCUM"
"patrick anderson","1709170","2011","il","Central Sd 104","Mr. Patrick Anderson","1743050","2012-2014, 2017-2023","il","Wood River-Hartford Esd 15","Mr. Patrick Anderson"
"patrick bird","2629670","2008","mi","Richmond","Patrick Bird","2623250","2011-2012, 2014","mi","Mattawan","Patrick Bird"
"patrick brady","3623670","2010-2014","ny","Potsdam Csd","Mr. Patrick Brady","3618660","2015-2022","ny","Massena Csd","Mr. Patrick H Brady"
"patrick brimstein","3600125","2018-2019","ny","Eastport-South Manor Csd","Dr. Patrick K Brimstein","3624630","2020-2021","ny","Blind Brook-Rye Ufsd","PATRICK BRIMSTEIN"
"patrick brimstein","3622830","2012-2017","ny","Peru Csd","Mr. Patrick Brimstein","3600125","2018-2019","ny","Eastport-South Manor Csd","Dr. Patrick K Brimstein"
"patrick brimstein","3622830","2012-2017","ny","Peru Csd","Mr. Patrick Brimstein","3624630","2020-2021","ny","Blind Brook-Rye Ufsd","PATRICK BRIMSTEIN"
